Date	Town	State/Province	Latitude	Longitude	Number	Image
8444	09/18/21	Rogers	MN	45.2	-93.6	1	
8445	09/18/21	Swampscott	MA	42.5	-70.9	2	
8446	09/18/21	Edinburg	TX	26.3	-98.2	1	
8447	09/18/21	Madison	WI	43.1	-89.3	1	
8448	09/18/21	Naperville	IL	41.7	-88.1	1	
8449	09/18/21	Sherwood	WI	44.2	-88.3	25	
8450	09/18/21	Wyoming	IL	41.1	-89.8	12	
8451	09/18/21	Overbrook	KS	38.7	-95.5	8	
8452	09/18/21	Isle Au Haut	ME	44	-68.6	4	
8453	09/18/21	Plattsburg	MO	39.6	-94.4	13	
8454	09/18/21	Wyoming	IL	41	-89.7	4	
8455	09/18/21	Cincinnati	OH	39.2	-84.5	1	
8456	09/18/21	Tulsa	OK	36.2	-96	2	
8457	09/18/21	Lenexa	KS	39	-94.8	1	
8458	09/18/21	Malvern	PA	40.1	-75.6	1	
8459	09/18/21	Davis	WV	39.1	-79.4	5	
8460	09/18/21	Shreveport	LA	32.4	-93.7	3	
8461	09/18/21	Mountain View	CA	37.4	-122.1	3	
8462	09/18/21	Waverly	NY	42	-76.5	3	
8463	09/18/21	Perdido	AL	31	-87.6	1	
8464	09/18/21	Huntsville	AL	34.7	-86.6	1	
8465	09/18/21	Tulsa	OK	36.2	-96	2	
8466	09/18/21	Oklahoma City	OK	35.5	-97.6	3	
8467	09/18/21	Blanket	TX	31.8	-98.8	5	
8468	09/18/21	Toronto	ON	43.7	-79.6	3	
8469	09/18/21	Greenwood	IN	39.6	-86.1	4	
8470	09/18/21	Olathe	KS	38.9	-94.8	10	
8471	09/18/21	Cuba	NY	42.2	-78.3	1	
8472	09/18/21	Fairfield	PA	39.8	-77.4	1	
8473	09/18/21		NM	32.6	-107.9	4	
8474	09/18/21		ON	43.8	-78.9	72	
8475	09/18/21	Santa Fe	NM	35.5	-105.9	1	
8476	09/18/21	Hendersonville	NC	35.3	-82.5	1	
8477	09/18/21	Minneapolis	MN	45.1	-93.3	2	
8478	09/18/21	Mckinney	TX	33.3	-96.6	3	
8479	09/18/21	Norwalk	OH	41.2	-82.6	1	
8480	09/18/21	Bloomsburg	PA	41	-76.5	50	
8481	09/18/21	Tracys Landing	MD	38.8	-76.6	2	
8482	09/18/21	Natalia	TX	29.1	-98.8	2	
8483	09/18/21	Mason	TX	30.8	-99.2	4	
8484	09/18/21	Zionsville	IN	39.9	-86.3	2	
8485	09/18/21	Georgetown	TX	30.6	-97.7	1	
8486	09/18/21	Georgetown	TX	30.6	-97.7	1	
8487	09/18/21	Georgetown	TX	30.6	-97.7	1	
8488	09/18/21	Georgetown	TX	30.6	-97.7	1	
8489	09/18/21	Georgetown	TX	30.6	-97.7	2	
8490	09/18/21	Delmar	NY	42.6	-73.8	1	
8491	09/18/21	Edinburg	TX	26.3	-98.2	1	
8492	09/18/21	Auburn	NY	42.9	-76.6	1	
8493	09/18/21	Cynthiana	KY	38.4	-84.3	15	
8494	09/18/21	Georgetown	KY	38.3	-84.5	7	
8495	09/18/21	Pittsfield	MA	42.5	-73.2	1	
8496	09/18/21	Mason City	IL	40.2	-89.6	60	
8497	09/18/21	Asheville	NC	35.6	-82.5	4	
8498	09/18/21	Cape May Point	NJ	38.9	-75	13	
8499	09/18/21	Hilton Head Island	SC	32.2	-80.7	3	
8500	09/18/21	Chesterfield	VA	37.3	-77.6	7	
8501	09/18/21	Schellsburg	PA	40.1	-78.7	269	
8502	09/17/21	Dallas	TX	32.9	-96.7	1	
8503	09/17/21	Montgomery	TX	30.4	-95.8	1	
8504	09/17/21	Chesterfield	VA	37.3	-77.6	3	
8505	09/17/21	House Springs	MO	38.4	-90.7	1	
8506	09/17/21	Schellsburg	PA	40.1	-78.7	1169	
8507	09/17/21	New Cumberland	PA	40.2	-76.9	1	
8508	09/17/21	Dayton	OH	39.7	-84.1	1	
8509	09/17/21	Cleveland	OH	41.4	-81.8	3	
8510	09/17/21	Oklahoma City	OK	35.5	-97.5	1	
8511	09/17/21	Edmond	OK	35.6	-97.5	1	
8512	09/17/21	Danville	KY	37.7	-84.8	1	
8513	09/17/21	Dallas	TX	32.8	-96.7	1	
8514	09/17/21	Deerfield	WI	43.1	-89.1	1	
8515	09/17/21	Edmond	OK	35.7	-97.5	20	
8516	09/17/21	Uvalde	TX	29.2	-99.8	2	
8517	09/17/21	Cibolo	TX	29.6	-98.2	3	
8518	09/17/21	Alexandria	VA	38.7	-77.1	2	
8519	09/17/21	Plainview	TX	34.2	-101.7	2	
8520	09/17/21	Cumberland	MD	39.7	-78.8	4	
8521	09/17/21	Broken Arrow	OK	36	-95.8	1	
8522	09/17/21	Dearborn	MI	42.3	-83.2	5	
8523	09/17/21	Topeka	KS	39	-95.7	4	
8524	09/17/21	Bear Creek Twp	PA	41.2	-75.8	3	
8525	09/17/21	Whitestone	ON	45.7	-80	3	
8526	09/17/21	Reynoldsburg	OH	40	-82.8	1	
8527	09/17/21	Bishopville	MD	38.4	-75.1	1	
8528	09/17/21	Cibolo	TX	29.6	-98.2	1	
8529	09/17/21	Saugatuck	MI	42.7	-86.2	1	
8530	09/17/21	Ballwin	MO	38.6	-90.5	1	
8531	09/17/21	Forestport	NY	43.6	-75.1	1	
8532	09/17/21	Delavan	WI	42.6	-88.7	1	
8533	09/17/21	Chicago	IL	42	-87.7	2	
8534	09/17/21	Kansas City	MO	39.1	-94.6	1	
8535	09/17/21	Marietta	GA	34	-84.5	2	
8536	09/17/21	Saint Joseph	MI	42.1	-86.5	5	
8537	09/17/21	Mississauga	ON	43.5	-79.7	1	
8538	09/17/21	Corpus Christi	TX	27.8	-97.4	2	
8539	09/17/21	San Marcos	CA	33.1	-117.2	6	
8540	09/17/21	Foss	OK	35.4	-99.2	2	
8541	09/17/21	Mattawan	MI	42.2	-85.8	1	
8542	09/17/21	Rockford	MI	43.1	-85.5	1	
8543	09/17/21	Burlington	ON	43.4	-79.8	3	
8544	09/17/21	Wamego	KS	39.3	-96.3	20	
8545	09/17/21	Litchfield	OH	41.2	-82.1	10	
8546	09/17/21	Antioch	IL	42.4	-88.1	1	
8547	09/17/21	Ropesville	TX	33.4	-102.2	2	
8548	09/17/21	Grand Rapids	MI	42.9	-85.6	1	
8549	09/17/21	Bangor	ME	44.8	-68.9	1	
8550	09/17/21	Waverly	NY	42	-76.5	2	
8551	09/17/21	South Milwaukee	WI	42.9	-87.9	1	
8552	09/17/21	Rantoul	IL	40.4	-88.2	100	
8553	09/17/21	Harrisville	MI	44.7	-83.3	1	
8554	09/17/21	Algonac	MI	42.6	-82.6	12	
8555	09/17/21	Portales	NM	34.2	-103.3	3	
8556	09/17/21	Saint Louis	MO	38.6	-90.2	3	
8557	09/17/21	Dallas	TX	32.8	-96.7	3	
8558	09/17/21	Independence	MO	39.1	-94.4	1	
8559	09/17/21	Independence	MO	39.1	-94.4	1	
8560	09/17/21	Flat Rock	MI	42.1	-83.3	3	
8561	09/17/21	Shawnee	KS	39	-94.7	2	
8562	09/17/21	Lakewood	OH	41.5	-81.8	4	
8563	09/17/21	Goshen	IN	41.6	-85.8	5	
8564	09/17/21	Las Cruces	NM	32.3	-106.8	8	
8565	09/17/21	Owasso	OK	36.3	-95.9	2	
8566	09/17/21	Toronto	ON	43.6	-79.4	4	
8567	09/17/21	Frankfort	KY	38.2	-84.9	1	
8568	09/17/21	Nashville	TN	36.2	-86.8	1	
8569	09/17/21	Medina	OH	41.2	-81.9	1	
8570	09/17/21	Leamington	ON	41.9	-82.5	11	
8571	09/17/21	Hamilton	ON	43.2	-79.9	2	
8572	09/17/21	Dearborn	MI	42.3	-83.2	2	
8573	09/17/21	Georgetown	TX	30.6	-97.7	2	
8574	09/17/21	Tulsa	OK	36.2	-96	2	
8575	09/17/21	Kingsley	MI	44.6	-85.6	1	
8576	09/17/21	Fayette	MO	39.2	-92.7	2	
8577	09/17/21	Alexandria	VA	38.7	-77.1	1	
8578	09/17/21	Hammond	IN	41.6	-87.5	29	
8579	09/17/21	Griffith	IN	41.5	-87.4	12	
8580	09/17/21	Salt Lake City	UT	40.8	-111.9	1	
8581	09/17/21	Northport	NY	40.9	-73.3	4	
8582	09/17/21	Uvalde	TX	29.1	-99.9	2	
8583	09/17/21	Elk Falls	KS	37.4	-96.2	1	
8584	09/17/21	Edmond	OK	35.7	-97.5	1	
8585	09/17/21	Cambridge	WI	43	-89	1	
8586	09/17/21	Madison	WI	43.1	-89.4	3	
8587	09/17/21	Jermyn	TX	33.3	-98.4	2	
8588	09/17/21	Broadview	IL	41.9	-87.9	1	
8589	09/17/21	North Frontenac	ON	45	-76.8	3	
8590	09/17/21	Columbus	OH	40.1	-83.1	2	
8591	09/17/21	Wexford	PA	40.6	-80.1	1	
8592	09/17/21	London	OH	40	-83.4	2	
8593	09/17/21	Highlands East	ON	44.9	-78.1	7	
8594	09/17/21	Las Cruces	NM	32.3	-106.6	3	
8595	09/17/21	Des Moines	IA	41.6	-93.6	1	
8596	09/17/21	Leamington	ON	42	-82.6	265	
8597	09/17/21	Gulliver	MI	46.1	-86.1	3	
8598	09/17/21	Campobello Island	NB	44.9	-67	1	
8599	09/17/21	Castle Creek	NY	42.2	-75.9	9	
8600	09/17/21	Burlington	ON	43.4	-79.7	1	
8601	09/17/21	Mason	TX	30.8	-99.2	1	
8602	09/17/21	Media	PA	39.9	-75.4	0	
8603	09/17/21	Cynthiana	KY	38.4	-84.3	1	
8604	09/17/21	Cynthiana	KY	38.4	-84.3	2	
8605	09/17/21	Dallas	TX	32.9	-96.7	1	
8606	09/17/21	Glenshaw	PA	40.5	-80	1	
8607	09/16/21	Lubec	ME	44.9	-67	1	
8608	09/16/21	South Rockwood	MI	42.1	-83.3	1	
8609	09/16/21	Flat Rock	MI	42.1	-83.3	1	
8610	09/16/21	Wellington	OH	41.2	-82.2	1	
8611	09/16/21	Alstead	NH	43.2	-72.3	1	
8612	09/16/21	Davidsonville	MD	38.9	-76.6	1	
8613	09/16/21	Saratoga Springs	NY	43.1	-73.8	12	
8614	09/16/21	Tuttle	OK	35.3	-97.7	1	
8615	09/16/21	Bishopville	MD	38.4	-75.1	1	
8616	09/16/21	Francestown	NH	43	-71.8	2	
8617	09/16/21	Wheaton	IL	41.9	-88.1	1	
8618	09/16/21	Topeka	KS	39	-95.7	4	
8619	09/16/21	Bridgewater	NS	44.3	-64.5	1	
8620	09/16/21	Waterville Valley	NH	44	-71.5	1	
8621	09/16/21	Ada	OK	34.8	-96.6	1	
8622	09/16/21	North Little Rock	AR	34.8	-92.2	1	
8623	09/16/21	Bellevue	NE	41.2	-95.9	7	
8624	09/16/21	Belleville	ON	44.2	-77.4	2	
8625	09/16/21	Tarbutt and Tarbutt Additional	ON	46.3	-84.1	1	
8626	09/16/21	Austin	TX	30.4	-98	1	
8627	09/16/21	Sewickley	PA	40.5	-80.2	1	
8628	09/16/21	Columbia	MD	39.2	-76.9	2	
8629	09/16/21	Bowie	MD	39	-76.7	1	
8630	09/16/21	Tulsa	OK	36.2	-96	1	
8631	09/16/21	Sterling Heights	MI	42.6	-83	3	
8632	09/16/21	Lemitar	NM	34.2	-106.9	1	
8633	09/16/21	Okemos	MI	42.7	-84.4	6	
8634	09/16/21	Oklahoma City	OK	35.3	-97.5	2	
8635	09/16/21	Mississauga	ON	43.5	-79.7	1	
8636	09/16/21	Saint Louis	MO	38.6	-90.3	1	
8637	09/16/21	Saint Louis	MO	38.6	-90.2	3	
8638	09/16/21	Oklahoma City	OK	35.6	-97.5	3	
8639	09/16/21	Cape Charles	VA	37.3	-76	2	
8640	09/16/21	Los Angeles	CA	34	-118.4	1	
8641	09/16/21	Algonac	MI	42.6	-82.6	34	
8642	09/16/21	Edinburg	TX	26.3	-98.2	1	
8643	09/16/21	Henderson	NV	36	-115	1	
8644	09/16/21	Saint Louis	MO	38.5	-90.3	1	
8645	09/16/21	Dublin	TX	32.1	-98.4	2	
8646	09/16/21	Madison	WI	43.1	-89.4	3	
8647	09/16/21	Naugatuck	CT	41.5	-73.1	1	
8648	09/16/21	Lenexa	KS	39	-94.7	2	
8649	09/16/21	Cummington	MA	42.5	-72.9	30	
8650	09/16/21	Harrisville	MI	44.7	-83.3	3	
8651	09/16/21	South China	ME	44.5	-69.5	1	
8652	09/16/21	Green Bay	WI	44.5	-88	3	
8653	09/16/21	Wooster	OH	40.8	-82	1	
8654	09/16/21	Waterloo	ON	43.5	-80.5	1	
8655	09/16/21	Madison	WI	43.1	-89.4	2	
8656	09/16/21	Portales	NM	34.2	-103.3	4	
8657	09/16/21	Batavia	IL	41.8	-88.4	50	
8658	09/16/21	Riverton	IL	39.9	-89.5	1	
8659	09/16/21	Brooklyn	NY	40.6	-74	1	
8660	09/16/21	Shawnee	KS	39	-94.7	2	
8661	09/16/21	Antioch	IL	42.4	-88.1	1	
8662	09/16/21	Point Edward	ON	43	-82.4	12	
8663	09/16/21	Mount Holly	VT	43.5	-72.7	8	
8664	09/16/21	Muncy	PA	41.2	-76.8	3	
8665	09/16/21	South Haven	MI	42.5	-86.2	3	
8666	09/16/21	Leamington	ON	41.9	-82.5	7	
8667	09/16/21	Saginaw	MI	43.4	-84	8	
8668	09/16/21	South Windsor	CT	41.8	-72.5	1	
8669	09/16/21	Nashville	TN	36.2	-86.8	1	
8670	09/16/21	New Haven	MI	42.7	-82.8	15	
8671	09/16/21	Jackson	OH	39.1	-82.7	1	
8672	09/16/21	Cincinnati	OH	39.2	-84.4	1	
8673	09/16/21	Goshen	IN	41.6	-85.8	2	
8674	09/16/21	Versailles	KY	38.1	-84.7	1	
8675	09/16/21	Omaha	NE	41.2	-96.1	1	
8676	09/16/21	Flat Rock	MI	42.1	-83.3	3	
8677	09/16/21	Hartford	WI	43.3	-88.4	1	
8678	09/16/21	Saint Charles	MI	43.3	-84.2	1	
8679	09/16/21	Mckinney	TX	33.2	-96.6	1	
8680	09/16/21	Leamington	ON	42	-82.6	167	
8681	09/16/21	Town of Islesboro	ME	44.3	-68.9	3	
8682	09/16/21	Edmond	OK	35.6	-97.5	4	
8683	09/16/21	Lambton Shores	ON	43.3	-81.8	20	
8684	09/16/21	Somerset	KY	37.1	-84.6	1	
8685	09/16/21	Chicago	IL	41.9	-87.7	1	
8686	09/16/21	Town of Lubec	ME	44.8	-67	1	
8687	09/16/21	LaSalle	ON	42.2	-83.1	3	
8688	09/16/21	Georgetown	TX	30.6	-97.7	7	
8689	09/16/21	Brookfield	IL	41.8	-87.9	1	
8690	09/16/21	Hammond	IN	41.6	-87.5	6	
8691	09/16/21	Benson	AZ	31.8	-110.3	1	
8692	09/16/21	Jermyn	TX	33.3	-98.4	3	
8693	09/16/21	North Frontenac	ON	45	-76.8	3	
8694	09/16/21	Swanton	VT	45	-73.2	3	
8695	09/16/21	Oklahoma City	OK	35.5	-97.6	3	
8696	09/16/21	Bronte	TX	31.9	-100.3	2	
8697	09/16/21	Angola	NY	42.6	-79.1	30	
8698	09/16/21	Carlsbad	NM	32.1	-104.5	15	
8699	09/16/21	San Leandro	CA	37.7	-122.2	1	
8700	09/16/21	Pflugerville	TX	30.5	-97.6	4	
8701	09/16/21	Tulsa	OK	36.1	-96.1	1	
8702	09/16/21	Saint Joseph	MO	39.8	-94.8	3	
8703	09/16/21	Freedom	PA	40.7	-80.3	2	
8704	09/16/21	Sebring	FL	27.5	-81.5	1	
8705	09/16/21	Bethesda	MD	39	-77.1	1	
8706	09/16/21	Westpoint	IN	40.3	-87	1	
8707	09/16/21	Hammond	IN	41.6	-87.5	1	
8708	09/15/21	Bethesda	MD	39	-77.1	1	
8709	09/15/21	Leicester	MA	42.3	-71.9	1	
8710	09/15/21	Worcester	MA	42.3	-71.9	1	
8711	09/15/21	Leicester	MA	42.3	-71.9	1	
8712	09/15/21	Broomfield	CO	39.9	-105.1	1	
8713	09/15/21	Westpoint	IN	40.3	-87	2	
8714	09/15/21	Northfield	OH	41.3	-81.6	4	
8715	09/15/21	Chesterfield	VA	37.3	-77.6	2	
8716	09/15/21	Schellsburg	PA	40.1	-78.7	462	
8717	09/15/21	Ridgefield	CT	41.3	-73.5	4	
8718	09/15/21	State College	PA	40.8	-77.9	1	
8719	09/15/21	Itasca	IL	42	-88	5	
8720	09/15/21	Lachute	QC	45.6	-74.3	1	
8721	09/15/21	Washington Twp	NJ	39.8	-75.1	5	
8722	09/15/21	Washington Twp	NJ	39.8	-75.1	1	
8723	09/15/21	Hooksett	NH	43.1	-71.5	12	
8724	09/15/21	Waterville Valley	NH	44	-71.5	1	
8725	09/15/21	Deep River	CT	41.4	-72.4	1	
8726	09/15/21	Ajax	ON	43.8	-79	3	
8727	09/15/21	Putnam Valley	NY	41.4	-73.8	3	
8728	09/15/21	Yukon	OK	35.4	-97.7	1	
8729	09/15/21	Deer Isle	ME	44.2	-68.7	1	
8730	09/15/21	Berlin	MD	38.3	-75.2	1	
8731	09/15/21	Madison Heights	MI	42.5	-83.1	5	
8732	09/15/21	Kalamazoo	MI	42.3	-85.6	2	
8733	09/15/21	Neenah	WI	44.2	-88.5	1	
8734	09/15/21	Annapolis	MD	38.9	-76.5	1	
8735	09/15/21	Smithville	TX	30	-97.1	1	
8736	09/15/21	Louisville	CO	40	-105.1	1	
8737	09/15/21	Antioch	IL	42.5	-88.1	5	
8738	09/15/21	Bayville	NY	40.9	-73.5	6	
8739	09/15/21	Glen Cove	NY	40.9	-73.6	20	
8740	09/15/21	Overland Park	KS	39	-94.7	6	
8741	09/15/21	Cedar Rapids	IA	41.9	-91.7	10	
8742	09/15/21	Thiells	NY	41.2	-74	30	
8743	09/15/21	Deer Isle	ME	44.2	-68.6	1	
8744	09/15/21	Bethlehem	PA	40.6	-75.3	1	
8745	09/15/21	Seguin	TX	29.5	-98	4	
8746	09/15/21	Topeka	KS	39	-95.7	5	
8747	09/15/21	Itasca	IL	42	-88	5	
8748	09/15/21	Okemos	MI	42.7	-84.4	1	
8749	09/15/21	Ypsilanti	MI	42.2	-83.6	1	
8750	09/15/21	Stevensville	MD	39	-76.3	6	
8751	09/15/21	Mechanicsburg	PA	40.2	-77	2	
8752	09/15/21	Mississauga	ON	43.5	-79.7	1	
8753	09/15/21	Belleville	ON	44.2	-77.4	1	
8754	09/15/21	Madison	WI	43.1	-89.4	1	
8755	09/15/21	Mahanoy City	PA	40.8	-76.2	14	
8756	09/15/21	South Haven	MI	42.5	-86.3	3	
8757	09/15/21	Dallas	TX	32.8	-96.7	3	
8758	09/15/21	New York	NY	40.8	-74	1	
8759	09/15/21	Annapolis	MD	38.9	-76.5	1	
8760	09/15/21	Ridgewood	NJ	41	-74.1	1	
8761	09/15/21	Westminster	CA	33.8	-118	3	
8762	09/15/21	Cincinnati	OH	39.1	-84.4	6	
8763	09/15/21	Coaldale	PA	40.8	-75.9	13	
8764	09/15/21	Jensen	UT	40.4	-109.4	4	
8765	09/15/21	Mckinney	TX	33.2	-96.6	1	
8766	09/15/21	Louisville	CO	40	-105.1	1	
8767	09/15/21	Tay	ON	44.8	-79.7	1	
8768	09/15/21	Corpus Christi	TX	27.8	-97.4	2	
8769	09/15/21	Saint Louis	MO	38.6	-90.2	3	
8770	09/15/21	Rhome	TX	33.1	-97.5	1	
8771	09/15/21	Portage	MI	42.2	-85.6	1	
8772	09/15/21	Bettendorf	IA	41.5	-90.5	6	
8773	09/15/21	Myrtle Beach	SC	33.7	-78.9	25	
8774	09/15/21	Easton	MD	38.8	-76.1	1	
8775	09/15/21	Kewadin	MI	44.9	-85.4	1	
8776	09/15/21	Tulsa	OK	36.1	-95.9	1	
8777	09/15/21	Fremont	OH	41.4	-83.1	12	
8778	09/15/21	Town of Islesboro	ME	44.3	-68.9	2	
8779	09/15/21	Hot Springs Village	AR	34.6	-93	4	
8780	09/15/21	Pass Christian	MS	30.4	-89.3	1	
8781	09/15/21	Madison	WI	43.1	-89.4	3	
8782	09/15/21	Old Greenwich	CT	41.1	-73.6	6	
8783	09/15/21	Tillson	NY	41.8	-74.1	2	
8784	09/15/21	Brunswick	ME	43.9	-70.1	4	
8785	09/15/21	Eau Claire	WI	44.8	-91.5	1	
8786	09/15/21	San Antonio	TX	29.5	-98.5	2	
8787	09/15/21	Fayetteville	AR	36.1	-94.2	1	
8788	09/15/21	Hackensack	NJ	40.9	-74	10	
8789	09/15/21	Monroe	NY	41.3	-74.2	3	
8790	09/15/21	Broken Arrow	OK	36.1	-95.8	1	
8791	09/15/21	Swansea	MA	41.8	-71.3	2	
8792	09/15/21	Newton	NJ	41	-74.7	2	
8793	09/15/21	Wappingers Falls	NY	41.5	-74	13	
8794	09/15/21	New Hudson	MI	42.5	-83.6	3	
8795	09/15/21	Putnam Valley	NY	41.3	-73.8	2	
8796	09/15/21	Harrisville	MI	44.7	-83.3	13	
8797	09/15/21	Forest Park	IL	41.9	-87.8	2	
8798	09/15/21	Oklahoma City	OK	35.6	-97.6	2	
8799	09/15/21	Kansas City	MO	39.2	-94.6	2	
8800	09/15/21	South China	ME	44.5	-69.5	4	
8801	09/15/21	Abilene	TX	32.4	-99.7	1	
8802	09/15/21	Indianapolis	IN	39.8	-86.1	5	
8803	09/15/21	Hamilton	ON	43.2	-79.9	2	
8804	09/15/21	Portales	NM	34.2	-103.3	2	
8805	09/15/21	Julesburg	CO	41	-102.3	6	
8806	09/15/21	Moneta	VA	37.2	-79.6	1	
8807	09/15/21	Town of Fairfield	WI	43.5	-89.8	2	
8808	09/15/21	Newport	MI	42	-83.3	1	
8809	09/15/21	Shawnee	KS	39	-94.7	4	
8810	09/15/21	Oklahoma City	OK	35.5	-97.6	4	
8811	09/15/21	Selden	NY	40.9	-73	5	
8812	09/15/21	Webster	TX	29.6	-95.1	2	
8813	09/15/21	American Fork	UT	40.4	-111.8	8	
8814	09/15/21	Plattsburg	MO	39.6	-94.4	1	
8815	09/15/21	Portland	CT	41.6	-72.6	10	
8816	09/15/21	New York	NY	40.7	-74	6	
8817	09/15/21	Burkburnett	TX	34.1	-98.6	2	
8818	09/15/21	West Hartford	CT	41.8	-72.7	3	
8819	09/15/21	West Hartford	CT	41.8	-72.8	6	
8820	09/15/21	Muskegon	MI	43.2	-86.3	2	
8821	09/15/21	Bloomfield	NJ	40.8	-74.2	5	
8822	09/15/21	Norman	OK	35.2	-97.4	2	
8823	09/15/21	East Tawas	MI	44.3	-83.5	22	
8824	09/15/21	Mechanicsburg	PA	40.2	-76.9	5	
8825	09/15/21	Urbana	IL	40.1	-88.2	4	
8826	09/15/21	Crystal Lake	IL	42.2	-88.3	1	
8827	09/15/21	St Johns	MI	43	-84.6	2	
8828	09/15/21	East Wakefield	NH	43.6	-71	1	
8829	09/15/21	Dublin	TX	32.1	-98.4	2	
8830	09/15/21	Naperville	IL	41.8	-88.2	2	
8831	09/15/21	Sloatsburg	NY	41.2	-74.2	1	
8832	09/15/21	Antioch	IL	42.4	-88.1	2	
8833	09/15/21	Richmond Hill	GA	31.9	-81.2	3	
8834	09/15/21	Bryan	TX	30.8	-96.3	1	
8835	09/15/21	Bryan	TX	30.8	-96.3	1	
8836	09/15/21	Katonah	NY	41.3	-73.7	3	
8837	09/15/21	College Station	TX	30.6	-96.3	3	
8838	09/15/21	Burlington	ON	43.3	-79.8	1	
8839	09/15/21	Independence	MO	39.1	-94.3	1	
8840	09/15/21	Kansas City	MO	39.1	-94.6	1	
8841	09/15/21	Kansas City	MO	39.1	-94.5	1	
8842	09/15/21	North Little Rock	AR	34.8	-92.2	1	
8843	09/15/21	Shawnee	OK	35.3	-96.9	2	
8844	09/15/21	Edmond	OK	35.7	-97.5	2	
8845	09/15/21	State College	PA	40.8	-77.8	5	
8846	09/15/21	Chester Springs	PA	40.1	-75.6	1	
8847	09/15/21	Burlington	ON	43.4	-79.8	1	
8848	09/15/21	Okemos	MI	42.7	-84.4	33	
8849	09/15/21	Portage	WI	43.5	-89.5	3	
8850	09/15/21	Questa	NM	36.9	-105.6	7	
8851	09/15/21	Town of Jacksonport	WI	44.9	-87.3	4	
8852	09/15/21	Odessa	TX	31.9	-102.3	10	
8853	09/15/21	Phoenix	AZ	33.3	-112	1	
8854	09/15/21	Fremont	OH	41.3	-83.1	10	
8855	09/15/21	Los Altos	CA	37.4	-122.1	1	
8856	09/15/21	Town of Alden	WI	45.3	-92.6	1	
8857	09/15/21	San Antonio	TX	29.6	-98.5	1	
8858	09/15/21	Georgetown	TX	30.6	-97.7	1	
8859	09/15/21	Benson	AZ	31.8	-110.3	1	
8860	09/15/21	Toronto	ON	43.7	-79.4	1	
8861	09/15/21	Lyons	NE	42	-96.5	6	
8862	09/15/21	Alburgh	VT	45	-73.2	3	
8863	09/15/21	Hondo	NM	33.5	-105.3	1	
8864	09/15/21	San Leandro	CA	37.7	-122.2	2	
8865	09/15/21	Stamford	TX	32.9	-99.8	10	
8866	09/15/21	Irving	TX	32.8	-97	2	
8867	09/15/21	Hamilton	ON	43.2	-79.9	1	
8868	09/15/21	Delmar	NY	42.6	-73.8	1	
8869	09/15/21	New Albany	OH	40.1	-82.8	1	
8870	09/15/21	Lawrence	KS	39	-95.2	1	
8871	09/15/21	Parsons	KS	37.3	-95.3	2	
8872	09/15/21	Randolph	NY	42.1	-78.9	1	
8873	09/15/21	Perry	GA	32.4	-83.6	1	
8874	09/14/21	Lebanon	ME	43.4	-70.9	2	
8875	09/14/21	Leicester	MA	42.2	-71.9	50	
8876	09/14/21	Whitinsville	MA	42.1	-71.7	2	
8877	09/14/21	Mechanicsburg	PA	40.2	-77	1	
8878	09/14/21	Edmond	OK	35.7	-97.5	1	
8879	09/14/21	Topeka	KS	39	-95.7	4	
8880	09/14/21	Oxford	OH	39.5	-84.8	1	
8881	09/14/21	Tulsa	OK	36.2	-96	1	
8882	09/14/21	East Falmouth	MA	41.6	-70.6	1	
8883	09/14/21	Greenwich	CT	41	-73.7	1	
8884	09/14/21	Oklahoma City	OK	35.4	-97.4	1	
8885	09/14/21	Norman	OK	35.2	-97.4	3	
8886	09/14/21	Fairfield	NE	40.4	-98.1	1	
8887	09/14/21	Westport	CT	41.2	-73.3	1	
8888	09/14/21	Marble Falls	TX	30.5	-98.2	1	
8889	09/14/21	Onsted	MI	42	-84.2	2	
8890	09/14/21	Indianapolis	IN	39.8	-86.2	1	
8891	09/14/21	Bolton Landing	NY	43.6	-73.6	2	
8892	09/14/21	Oklahoma City	OK	35.5	-97.5	1	
8893	09/14/21	Wappingers Falls	NY	41.5	-74	20	
8894	09/14/21	Deer Isle	ME	44.2	-68.6	1	
8895	09/14/21	Austin	TX	30.5	-97.7	1	
8896	09/14/21	Cherokee	TX	31	-98.7	1	
8897	09/14/21	Bronx	NY	40.8	-73.8	20	
8898	09/14/21	Santa Fe	NM	35.7	-106	2	
8899	09/14/21	South Milwaukee	WI	42.9	-87.9	6	
8900	09/14/21	Bellefonte	PA	40.9	-77.8	1	
8901	09/14/21	Deep River	CT	41.4	-72.4	1	
8902	09/14/21	West Point	VA	37.5	-76.8	1	
8903	09/14/21	Bellefonte	PA	40.9	-77.8	1	
8904	09/14/21	New Albany	OH	40.1	-82.8	3	
8905	09/14/21	Northport	AL	33.2	-87.6	2	
8906	09/14/21	Bronx	NY	40.9	-73.9	5	
8907	09/14/21	Thurmont	MD	39.6	-77.4	1	
8908	09/14/21	Sewickley	PA	40.5	-80.2	1	
8909	09/14/21	Northport	NY	40.9	-73.3	34	
8910	09/14/21	Swarthmore	PA	39.9	-75.4	1	
8911	09/14/21	Santa Fe	NM	35.6	-106.1	3	
8912	09/14/21	Traverse City	MI	44.7	-85.6	1	
8913	09/14/21	Waterville	ME	44.5	-69.6	1	
8914	09/14/21	Waterford	CT	41.3	-72.1	8	
8915	09/14/21	Waterville	ME	44.5	-69.6	1	
8916	09/14/21	Deerfield	IL	42.2	-87.8	3	
